,aX,aY,aZ,gX,gY,gZ
6993,-14.03,-0.747,-2.547,-0.458,0.546,-0.943
6994,-14.15,-0.967,-2.217,-0.519,0.62,-0.875
6995,-14.317,-1.279,-1.724,-0.578,0.652,-0.768
6996,-14.375,-1.532,-1.494,-0.604,0.629,-0.678
6997,-14.322,-1.8,-1.561,-0.608,0.588,-0.584
6998,-13.958,-2.251,-2.332,-0.573,0.549,-0.464
6999,-13.307,-2.72,-3.888,-0.52,0.585,-0.387
7000,-8.844,-4.86,-16.659,0.063,2.583,-0.297
7001,-8.361,-5.291,-18.885,0.254,3.351,-0.337
7002,-8.519,-5.607,-19.996,0.454,4.128,-0.397
7003,-10.118,-5.674,-19.106,0.722,4.366,-0.496
7004,-12.536,-5.239,-16.683,0.916,4.366,-0.564
7005,-16.999,-3.883,-12.622,1.173,4.366,-0.601
7006,-20.83,-2.442,-9.558,1.377,4.366,-0.56
7007,-24.713,-0.962,-6.713,1.594,4.366,-0.45
7008,-29.324,0.637,-3.898,1.887,3.377,-0.218
7009,-32.307,1.484,-2.38,2.095,2.432,-0.01
7010,-34.845,2.097,-1.465,2.278,1.449,0.203
7011,-37.771,2.662,-0.081,2.472,0.168,0.469
7012,-39.605,3.017,2.112,2.588,-0.799,0.642
7013,-40.51,3.462,4.223,2.7,-1.806,0.797
7014,-39.667,4.429,5.373,2.88,-3.088,1.0
7015,-37.804,5.315,5.478,3.046,-3.901,1.17
7016,-35.219,6.053,5.502,3.23,-4.366,1.354
7017,-31.072,6.373,5.416,3.484,-4.366,1.585
7018,-27.734,6.053,5.588,3.652,-4.366,1.711
7019,-24.397,5.296,6.029,3.763,-4.366,1.769
7020,-19.934,3.792,5.981,3.762,-4.366,1.713
7021,-16.534,2.528,5.387,3.617,-4.366,1.564
7022,-13.283,1.235,4.635,3.328,-4.366,1.329
7023,-9.165,-0.766,3.002,2.747,-4.366,0.903
7024,-6.498,-2.346,1.954,2.191,-3.588,0.52
7025,-4.266,-3.907,1.116,1.559,-2.689,0.105
7026,-1.839,-5.942,0.172,0.656,-1.541,-0.467
7027,-0.354,-7.355,-0.426,-0.023,-0.79,-0.892
7028,1.164,-8.94,-0.948,-0.885,-0.005,-1.423
7029,1.906,-9.864,-1.168,-1.487,0.399,-1.775
7030,2.279,-10.52,-1.398,-2.051,0.655,-2.071
7031,2.193,-11.013,-1.834,-2.742,0.829,-2.358
7032,1.662,-11.119,-2.112,-3.212,0.89,-2.484
7033,0.311,-10.889,-2.121,-3.765,0.935,-2.527
7034,-1.159,-10.491,-1.834,-4.116,0.962,-2.462
7035,-2.94,-9.984,-1.384,-4.366,0.998,-2.316
7036,-5.669,-9.266,-0.718,-4.366,1.084,-2.004
7037,-7.896,-8.782,-0.148,-4.366,1.183,-1.697
7038,-10.209,-8.394,0.56,-4.366,1.304,-1.344
7039,-13.216,-8.107,1.504,-4.366,1.464,-0.838
7040,-15.285,-8.03,2.069,-4.366,1.567,-0.461
7041,-21.165,-7.312,2.734,-2.499,1.571,0.839
7042,-21.806,-6.862,2.682,-1.932,1.401,0.99
7043,-22.659,-6.129,2.931,-1.131,1.059,1.125
7044,-23.176,-5.55,2.801,-0.518,0.725,1.18
7045,-23.612,-4.98,2.605,0.087,0.368,1.199
7046,-24.119,-4.228,2.571,0.846,-0.145,1.174
7047,-24.32,-3.654,2.562,1.359,-0.548,1.126
7048,-24.402,-3.007,2.753,1.808,-0.961,1.064
7049,-24.21,-1.973,2.993,2.301,-1.537,0.981
7050,-23.669,-1.164,2.677,2.594,-1.941,0.93
7051,-22.956,-0.321,2.581,2.815,-2.299,0.897
7052,-21.73,0.857,2.437,2.989,-2.725,0.89
7053,-20.542,1.69,1.987,3.033,-2.984,0.915
7054,-19.173,2.452,1.25,3.008,-3.166,0.963
7055,-17.214,3.4,0.153,2.872,-3.27,1.058
7056,-15.759,4.07,-0.56,2.704,-3.254,1.15
7057,-14.341,4.621,-1.235,2.487,-3.173,1.253
7058,-12.426,5.2,-2.332,2.131,-2.964,1.395
7059,-11.167,5.488,-2.825,1.818,-2.735,1.496
7060,-9.73,5.794,-3.242,1.365,-2.394,1.607
7061,-8.787,5.851,-3.725,1.015,-2.107,1.672
7062,-7.992,5.698,-4.271,0.67,-1.785,1.706
7063,-7.149,5.2,-5.009,0.231,-1.307,1.69
7064,-6.67,4.611,-5.569,-0.073,-0.918,1.626
7065,-6.345,3.888,-6.043,-0.353,-0.514,1.512
7066,-6.158,2.787,-6.431,-0.69,0.014,1.282
7067,-6.201,1.963,-6.551,-0.916,0.381,1.054
7068,-6.402,1.221,-6.517,-1.118,0.703,0.789
7069,-6.924,0.445,-6.239,-1.348,1.037,0.396
7070,-7.484,0.043,-5.966,-1.491,1.205,0.089
7071,-8.145,-0.206,-5.674,-1.607,1.302,-0.21
7072,-9.165,-0.412,-5.277,-1.712,1.317,-0.577
7073,-9.955,-0.469,-4.985,-1.771,1.258,-0.818
7074,-10.956,-0.321,-4.621,-1.817,1.089,-1.078
7075,-11.641,-0.158,-4.343,-1.826,0.907,-1.207
7076,-12.244,-0.043,-4.108,-1.816,0.686,-1.28
7077,-12.857,0.005,-3.845,-1.794,0.351,-1.297
7078,-13.168,-0.057,-3.697,-1.782,0.085,-1.26
7079,-13.393,-0.254,-3.467,-1.779,-0.267,-1.157
7080,-13.436,-0.484,-3.247,-1.788,-0.523,-1.051
7081,-13.388,-0.747,-2.993,-1.805,-0.759,-0.928
7082,-13.187,-1.12,-2.619,-1.832,-1.038,-0.75
7083,-11.727,-1.982,-1.331,-1.799,-1.52,-0.157
7084,-11.076,-2.097,-0.982,-1.706,-1.521,0.007
7085,-10.558,-2.15,-0.771,-1.606,-1.475,0.118
7086,-9.859,-2.198,-0.579,-1.437,-1.355,0.248
7087,-9.352,-2.227,-0.484,-1.287,-1.227,0.328
7088,-8.878,-2.26,-0.402,-1.121,-1.07,0.393
7089,-8.317,-2.279,-0.316,-0.879,-0.833,0.456
7090,-7.973,-2.289,-0.225,-0.69,-0.645,0.485
7091,-7.633,-2.284,-0.11,-0.435,-0.396,0.504
7092,-7.465,-2.27,-0.024,-0.25,-0.218,0.505
7093,-7.365,-2.241,0.053,-0.073,-0.055,0.494
7094,-7.355,-2.174,0.129,0.141,0.137,0.467
7095,-7.441,-2.102,0.163,0.285,0.261,0.44
7096,-7.57,-2.006,0.168,0.408,0.368,0.409
7097,-7.824,-1.853,0.168,0.542,0.485,0.369
7098,-8.059,-1.729,0.153,0.62,0.557,0.34
7099,-8.322,-1.58,0.153,0.682,0.614,0.314
7100,-8.667,-1.374,0.124,0.74,0.671,0.288
7101,-8.926,-1.235,0.096,0.768,0.698,0.276
7102,-9.17,-1.101,0.057,0.783,0.714,0.268
7103,-9.462,-0.939,-0.038,0.783,0.717,0.265
7104,-9.639,-0.828,-0.134,0.767,0.709,0.268
7105,-9.831,-0.709,-0.283,0.726,0.683,0.276
7106,-9.946,-0.632,-0.402,0.679,0.656,0.284
7107,-10.032,-0.551,-0.512,0.62,0.623,0.292
7108,-10.127,-0.455,-0.675,0.521,0.572,0.305
7109,-10.185,-0.383,-0.785,0.435,0.529,0.313
7110,-10.233,-0.321,-0.891,0.34,0.485,0.319
7111,-10.271,-0.239,-1.001,0.206,0.425,0.325
7112,-10.295,-0.192,-1.063,0.103,0.38,0.326
7113,-10.309,-0.139,-1.111,0.0,0.336,0.324
7114,-10.333,-0.091,-1.154,-0.132,0.283,0.316
7115,-10.343,-0.057,-1.178,-0.226,0.247,0.305
7116,-10.357,-0.024,-1.192,-0.315,0.215,0.289
7117,-10.353,0.0,-1.197,-0.425,0.178,0.261
7118,-10.343,0.01,-1.168,-0.5,0.153,0.234
7119,-10.314,0.029,-1.097,-0.591,0.12,0.193
7120,-10.295,0.034,-1.02,-0.653,0.094,0.158
7121,-10.271,0.029,-0.934,-0.709,0.064,0.122
7122,-10.223,0.029,-0.838,-0.777,0.02,0.072
7123,-10.171,0.019,-0.761,-0.824,-0.017,0.034
7124,-10.118,0.01,-0.69,-0.866,-0.056,-0.003
7125,-10.041,0.005,-0.603,-0.916,-0.109,-0.049
7126,-9.974,-0.005,-0.551,-0.948,-0.148,-0.081
7127,-9.615,-0.105,-0.321,-1.057,-0.277,-0.183
7128,-9.538,-0.148,-0.273,-1.072,-0.287,-0.196
7129,-9.448,-0.215,-0.211,-1.089,-0.289,-0.209
7130,-9.404,-0.263,-0.153,-1.099,-0.282,-0.215
7131,-9.376,-0.316,-0.091,-1.107,-0.268,-0.219
7132,-9.38,-0.397,-0.024,-1.115,-0.237,-0.22
7133,-9.4,-0.464,0.029,-1.119,-0.206,-0.217
7134,-9.448,-0.551,0.096,-1.12,-0.154,-0.211
7135,-9.51,-0.622,0.129,-1.119,-0.108,-0.205
7136,-9.577,-0.699,0.168,-1.117,-0.056,-0.197
7137,-9.687,-0.785,0.22,-1.112,0.017,-0.183
7138,-9.783,-0.843,0.254,-1.106,0.074,-0.171
7139,-9.926,-0.915,0.283,-1.096,0.149,-0.152
7140,-10.041,-0.962,0.316,-1.087,0.201,-0.137
7141,-10.161,-1.006,0.345,-1.076,0.247,-0.119
7142,-10.333,-1.063,0.383,-1.058,0.298,-0.094
7143,-10.463,-1.097,0.407,-1.044,0.328,-0.074
7144,-10.587,-1.13,0.421,-1.028,0.349,-0.053
7145,-10.731,-1.168,0.417,-1.005,0.364,-0.025
7146,-10.822,-1.197,0.426,-0.987,0.366,-0.005
7147,-10.918,-1.226,0.436,-0.961,0.354,0.022
7148,-10.98,-1.25,0.445,-0.942,0.334,0.041
7149,-11.023,-1.264,0.474,-0.922,0.305,0.061
7150,-11.047,-1.269,0.493,-0.893,0.252,0.086
7151,-11.032,-1.269,0.527,-0.872,0.204,0.105
7152,-10.994,-1.255,0.541,-0.85,0.15,0.124
7153,-10.922,-1.24,0.565,-0.819,0.073,0.147
7154,-10.836,-1.226,0.575,-0.794,0.014,0.164
7155,-10.731,-1.207,0.56,-0.769,-0.042,0.178
7156,-10.558,-1.211,0.517,-0.735,-0.109,0.195
7157,-10.415,-1.221,0.488,-0.707,-0.151,0.204
7158,-10.214,-1.24,0.426,-0.67,-0.193,0.21
7159,-10.06,-1.259,0.388,-0.642,-0.213,0.209
7160,-9.917,-1.274,0.34,-0.614,-0.223,0.206
7161,-9.749,-1.293,0.283,-0.576,-0.221,0.195
7162,-9.476,-1.35,0.158,-0.453,-0.104,0.12
7163,-9.51,-1.346,0.177,-0.415,-0.046,0.09
7164,-9.558,-1.326,0.182,-0.389,-0.001,0.069
7165,-9.62,-1.293,0.158,-0.369,0.045,0.051
7166,-9.74,-1.24,0.091,-0.355,0.109,0.03
7167,-9.835,-1.202,0.038,-0.354,0.157,0.019
7168,-9.936,-1.164,-0.014,-0.36,0.203,0.013
7169,-10.07,-1.097,-0.067,-0.377,0.257,0.013
7170,-10.175,-1.063,-0.072,-0.394,0.289,0.017
7171,-10.305,-1.034,-0.048,-0.42,0.315,0.028
7172,-10.4,-1.025,-0.019,-0.438,0.32,0.038
7173,-10.491,-1.02,0.014,-0.453,0.312,0.049
7174,-10.611,-1.034,0.077,-0.465,0.28,0.061
7175,-10.678,-1.058,0.129,-0.467,0.242,0.067
7176,-10.736,-1.082,0.177,-0.464,0.192,0.071
7177,-10.779,-1.106,0.225,-0.452,0.114,0.07
7178,-10.798,-1.125,0.259,-0.44,0.048,0.064
7179,-10.793,-1.14,0.287,-0.426,-0.02,0.056
7180,-10.76,-1.135,0.34,-0.408,-0.112,0.042
7181,-10.716,-1.12,0.35,-0.396,-0.177,0.03
7182,-10.659,-1.106,0.354,-0.388,-0.236,0.019
7183,-10.554,-1.077,0.34,-0.383,-0.302,0.006
7184,-10.467,-1.053,0.326,-0.385,-0.338,-0.001
7185,-10.333,-1.044,0.302,-0.393,-0.365,-0.007
7186,-10.228,-1.039,0.292,-0.404,-0.371,-0.008
7187,-10.132,-1.03,0.273,-0.418,-0.363,-0.007
7188,-10.022,-1.015,0.263,-0.438,-0.335,-0.003
7189,-9.955,-1.01,0.254,-0.452,-0.301,0.001
7190,-9.893,-1.01,0.235,-0.471,-0.241,0.007
7191,-9.859,-1.015,0.211,-0.483,-0.186,0.012
7192,-9.84,-1.025,0.206,-0.494,-0.124,0.017
7193,-9.845,-1.039,0.172,-0.505,-0.035,0.021
7194,-9.855,-1.044,0.144,-0.511,0.033,0.023
7195,-9.874,-1.049,0.105,-0.515,0.099,0.024
7196,-9.922,-1.053,0.057,-0.518,0.181,0.024
7197,-9.969,-1.053,0.034,-0.519,0.234,0.023
7198,-10.027,-1.053,0.005,-0.519,0.277,0.022
7199,-10.099,-1.044,-0.038,-0.519,0.316,0.02
7200,-10.147,-1.03,-0.077,-0.518,0.331,0.018
7201,-10.353,-0.948,-0.144,-0.513,0.219,0.023
7202,-10.367,-0.924,-0.134,-0.511,0.161,0.026
7203,-10.367,-0.886,-0.12,-0.511,0.07,0.032
7204,-10.353,-0.857,-0.101,-0.51,-0.004,0.036
7205,-10.338,-0.824,-0.067,-0.509,-0.083,0.039
7206,-10.285,-0.785,-0.024,-0.508,-0.19,0.043
7207,-10.228,-0.766,0.014,-0.507,-0.27,0.045
7208,-10.142,-0.761,0.043,-0.506,-0.347,0.045
7209,-10.003,-0.747,0.081,-0.505,-0.439,0.042
7210,-9.878,-0.747,0.101,-0.505,-0.5,0.037
7211,-9.682,-0.752,0.124,-0.504,-0.567,0.027
7212,-9.515,-0.757,0.139,-0.502,-0.607,0.016
7213,-9.333,-0.752,0.153,-0.5,-0.637,0.003
7214,-9.112,-0.747,0.172,-0.496,-0.661,-0.017
7215,-8.94,-0.742,0.206,-0.491,-0.668,-0.033
7216,-8.768,-0.733,0.239,-0.483,-0.666,-0.052
7217,-8.543,-0.718,0.283,-0.47,-0.654,-0.077
7218,-8.384,-0.713,0.306,-0.458,-0.637,-0.098
7219,-8.179,-0.704,0.33,-0.437,-0.606,-0.125
7220,-8.03,-0.704,0.345,-0.419,-0.579,-0.146
7221,-7.891,-0.713,0.359,-0.399,-0.549,-0.169
7222,-7.738,-0.718,0.383,-0.369,-0.506,-0.198
7223,-7.642,-0.723,0.393,-0.345,-0.473,-0.218
7224,-7.537,-0.723,0.407,-0.311,-0.43,-0.244
7225,-7.47,-0.718,0.421,-0.285,-0.397,-0.261
7226,-7.403,-0.709,0.431,-0.258,-0.365,-0.275
7227,-7.341,-0.694,0.45,-0.222,-0.326,-0.29
7228,-7.302,-0.68,0.46,-0.195,-0.3,-0.297
7229,-7.269,-0.646,0.479,-0.16,-0.271,-0.301
7230,-7.24,-0.622,0.479,-0.135,-0.253,-0.299
7231,-7.216,-0.599,0.469,-0.112,-0.239,-0.294
7232,-7.168,-0.57,0.46,-0.083,-0.224,-0.284
7233,-7.14,-0.541,0.436,-0.065,-0.218,-0.274
7234,-7.106,-0.522,0.421,-0.052,-0.215,-0.261
7235,-7.015,-0.45,0.397,-0.04,-0.234,-0.195
7236,-6.996,-0.445,0.388,-0.05,-0.24,-0.182
7237,-6.996,-0.436,0.383,-0.068,-0.243,-0.167
7238,-7.001,-0.431,0.388,-0.084,-0.243,-0.157
7239,-7.01,-0.426,0.378,-0.111,-0.235,-0.147
7240,-7.029,-0.417,0.388,-0.132,-0.223,-0.14
7241,-7.058,-0.407,0.407,-0.153,-0.208,-0.135
7242,-7.096,-0.393,0.421,-0.183,-0.18,-0.13
7243,-7.125,-0.388,0.426,-0.203,-0.154,-0.128
7244,-7.168,-0.373,0.426,-0.229,-0.114,-0.127
7245,-7.197,-0.369,0.431,-0.247,-0.081,-0.126
7246,-7.226,-0.364,0.445,-0.262,-0.046,-0.128
7247,-7.259,-0.369,0.469,-0.279,-0.001,-0.13
7248,-7.288,-0.373,0.474,-0.288,0.03,-0.134
7249,-7.312,-0.388,0.484,-0.296,0.058,-0.138
7250,-7.336,-0.412,0.493,-0.3,0.091,-0.145
7251,-7.341,-0.441,0.508,-0.299,0.109,-0.152
7252,-7.355,-0.474,0.512,-0.293,0.125,-0.163
7253,-7.355,-0.493,0.527,-0.285,0.13,-0.171
7254,-7.35,-0.512,0.532,-0.273,0.128,-0.18
7255,-7.336,-0.541,0.532,-0.251,0.117,-0.193
7256,-7.317,-0.565,0.532,-0.231,0.102,-0.201
7257,-7.293,-0.589,0.536,-0.209,0.083,-0.209
7258,-7.264,-0.613,0.541,-0.175,0.052,-0.218
7259,-7.245,-0.637,0.551,-0.146,0.026,-0.224
7260,-7.207,-0.651,0.565,-0.107,-0.009,-0.231
7261,-7.178,-0.661,0.565,-0.077,-0.034,-0.234
7262,-7.14,-0.67,0.575,-0.047,-0.057,-0.237
7263,-7.087,-0.69,0.579,-0.008,-0.082,-0.239
7264,-7.039,-0.713,0.579,0.021,-0.095,-0.241
7265,-6.967,-0.737,0.589,0.058,-0.105,-0.241
7266,-6.914,-0.752,0.579,0.084,-0.107,-0.24
7267,-6.862,-0.771,0.57,0.11,-0.102,-0.239
7268,-6.79,-0.79,0.57,0.141,-0.089,-0.236
7269,-6.742,-0.8,0.575,0.162,-0.072,-0.232
7270,-6.694,-0.814,0.565,0.182,-0.052,-0.229
7271,-6.637,-0.824,0.57,0.207,-0.019,-0.223
7272,-6.603,-0.819,0.57,0.225,0.01,-0.218
7273,-6.574,-0.814,0.57,0.24,0.041,-0.212
7274,-6.555,-0.809,0.575,0.26,0.086,-0.204
7275,-6.541,-0.8,0.575,0.274,0.121,-0.197
7276,-6.531,-0.79,0.565,0.292,0.168,-0.186
7277,-6.536,-0.752,0.546,0.341,0.3,-0.146
7278,-6.536,-0.742,0.536,0.352,0.322,-0.136
7279,-6.522,-0.733,0.536,0.366,0.345,-0.124
7280,-6.517,-0.728,0.532,0.377,0.356,-0.117
7281,-6.517,-0.723,0.546,0.391,0.363,-0.107
7282,-6.522,-0.733,0.555,0.401,0.362,-0.101
7283,-6.531,-0.742,0.546,0.411,0.359,-0.097
7284,-6.565,-0.757,0.541,0.424,0.353,-0.093
7285,-6.603,-0.776,0.517,0.431,0.351,-0.091
7286,-6.656,-0.8,0.484,0.437,0.352,-0.091
7287,-6.756,-0.828,0.441,0.444,0.365,-0.093
7288,-6.843,-0.848,0.397,0.446,0.384,-0.095
7289,-6.953,-0.867,0.35,0.446,0.411,-0.097
7290,-7.12,-0.905,0.278,0.445,0.465,-0.101
7291,-7.254,-0.929,0.225,0.443,0.515,-0.104
7292,-7.398,-0.948,0.177,0.439,0.572,-0.105
7293,-7.614,-0.977,0.11,0.435,0.655,-0.105
7294,-7.767,-1.001,0.057,0.433,0.721,-0.104
7295,-7.963,-1.034,0.01,0.431,0.806,-0.1
7296,-8.097,-1.063,-0.019,0.433,0.863,-0.095
7297,-8.226,-1.082,-0.043,0.438,0.912,-0.087
7298,-8.375,-1.101,-0.062,0.45,0.957,-0.075
7299,-8.48,-1.111,-0.081,0.463,0.974,-0.063
7300,-8.562,-1.12,-0.081,0.48,0.974,-0.049
7301,-8.629,-1.12,-0.072,0.509,0.947,-0.028
7302,-8.648,-1.106,-0.096,0.535,0.909,-0.011
7303,-8.653,-1.087,-0.177,0.573,0.839,0.014
7304,-8.638,-1.068,-0.211,0.604,0.773,0.034
7305,-8.61,-1.039,-0.235,0.636,0.694,0.053
7306,-8.557,-0.982,-0.268,0.675,0.57,0.08
7307,-8.49,-0.934,-0.292,0.701,0.468,0.1
7308,-8.418,-0.876,-0.321,0.722,0.359,0.119
7309,-8.294,-0.8,-0.345,0.741,0.208,0.142
7310,-8.183,-0.742,-0.373,0.748,0.094,0.157
7311,-8.064,-0.675,-0.383,0.746,-0.018,0.169
7312,-7.877,-0.589,-0.407,0.733,-0.162,0.181
7313,-7.709,-0.527,-0.412,0.714,-0.264,0.185
7314,-7.465,-0.436,-0.417,0.677,-0.387,0.185
7315,-7.259,-0.369,-0.431,0.642,-0.467,0.179
7316,-7.058,-0.302,-0.441,0.601,-0.537,0.17
7317,-6.776,-0.22,-0.431,0.539,-0.611,0.151
7318,-6.56,-0.163,-0.421,0.489,-0.651,0.132
7319,-6.349,-0.105,-0.402,0.434,-0.68,0.109
7320,-6.076,-0.038,-0.378,0.359,-0.699,0.073
7321,-5.875,0.014,-0.359,0.3,-0.7,0.042
7322,-5.689,0.062,-0.35,0.24,-0.691,0.008
7323,-5.464,0.105,-0.321,0.155,-0.665,-0.041
7324,-5.306,0.134,-0.297,0.091,-0.636,-0.08
7325,-5.143,0.168,-0.283,0.003,-0.585,-0.133
7326,-5.037,0.187,-0.259,-0.063,-0.539,-0.174
7327,-4.956,0.206,-0.23,-0.131,-0.489,-0.214
7328,-4.889,0.22,-0.206,-0.223,-0.417,-0.266
7329,-4.86,0.225,-0.187,-0.292,-0.361,-0.303
7330,-4.851,0.23,-0.172,-0.36,-0.304,-0.339
7331,-4.851,0.22,-0.153,-0.452,-0.233,-0.381
7332,-4.961,0.115,-0.053,-0.72,-0.069,-0.474
7333,-4.994,0.053,-0.034,-0.787,-0.05,-0.489
7334,-5.013,0.0,-0.014,-0.829,-0.046,-0.497
7335,-5.028,-0.062,0.024,-0.876,-0.057,-0.501
7336,-5.028,-0.124,0.048,-0.903,-0.076,-0.501
7337,-5.028,-0.182,0.086,-0.923,-0.103,-0.497
7338,-5.004,-0.263,0.139,-0.936,-0.151,-0.489
7339,-4.98,-0.321,0.168,-0.937,-0.195,-0.481
7340,-4.927,-0.402,0.215,-0.926,-0.262,-0.467
7341,-4.865,-0.469,0.254,-0.91,-0.315,-0.456
7342,-4.798,-0.527,0.292,-0.885,-0.371,-0.444
7343,-4.673,-0.608,0.33,-0.844,-0.446,-0.428
7344,-4.563,-0.656,0.369,-0.806,-0.5,-0.415
7345,-4.429,-0.709,0.402,-0.763,-0.553,-0.403
7346,-4.228,-0.752,0.431,-0.696,-0.619,-0.39
7347,-4.065,-0.776,0.455,-0.642,-0.664,-0.381
7348,-3.826,-0.8,0.469,-0.563,-0.719,-0.369
7349,-3.625,-0.809,0.484,-0.5,-0.756,-0.362
7350,-3.419,-0.809,0.493,-0.432,-0.789,-0.355
7351,-3.108,-0.781,0.508,-0.339,-0.831,-0.348
7352,-2.859,-0.742,0.522,-0.265,-0.862,-0.343
7353,-2.519,-0.69,0.532,-0.164,-0.902,-0.338
7354,-2.246,-0.637,0.555,-0.085,-0.934,-0.335
7355,-1.968,-0.57,0.575,-0.006,-0.969,-0.332
7356,-1.59,-0.469,0.599,0.1,-1.019,-0.329
7357,-1.307,-0.388,0.608,0.179,-1.06,-0.328
7358,-0.915,-0.263,0.618,0.282,-1.12,-0.327
7359,-0.613,-0.163,0.618,0.357,-1.166,-0.326
7360,-0.316,-0.057,0.613,0.428,-1.214,-0.324
7361,0.077,0.091,0.622,0.514,-1.277,-0.323
7362,0.373,0.196,0.622,0.573,-1.323,-0.322
7363,0.666,0.306,0.613,0.623,-1.365,-0.321
7364,1.01,0.455,0.666,0.677,-1.412,-0.321
7365,1.269,0.551,0.656,0.708,-1.438,-0.321
7366,1.513,0.642,0.603,0.727,-1.45,-0.322
7367,1.796,0.742,0.536,0.735,-1.436,-0.326
7368,1.954,0.809,0.508,0.727,-1.402,-0.329
7369,2.083,0.862,0.464,0.706,-1.346,-0.335
7370,2.188,0.919,0.417,0.661,-1.232,-0.345
7371,2.212,0.939,0.383,0.613,-1.118,-0.354
7372,2.184,0.953,0.359,0.556,-0.981,-0.364
7373,2.049,0.948,0.359,0.467,-0.764,-0.379
7374,1.877,0.929,0.373,0.392,-0.582,-0.392
7375,1.657,0.905,0.407,0.312,-0.389,-0.404
7376,1.293,0.857,0.46,0.202,-0.12,-0.42
7377,0.972,0.809,0.517,0.119,0.085,-0.432
7378,0.618,0.752,0.579,0.036,0.287,-0.442
7379,0.096,0.656,0.656,-0.072,0.545,-0.453
7380,-0.316,0.565,0.718,-0.151,0.726,-0.459
7381,-0.737,0.464,0.766,-0.229,0.895,-0.464
7382,-1.331,0.297,0.809,-0.331,1.098,-0.467
7383,-1.786,0.158,0.824,-0.404,1.233,-0.466
7384,-2.246,0.0,0.852,-0.475,1.353,-0.465
7385,-2.868,-0.211,0.905,-0.566,1.482,-0.459
7386,-4.812,-0.924,1.058,-0.795,1.674,-0.403
7387,-5.349,-1.159,1.106,-0.838,1.663,-0.375
7388,-5.717,-1.336,1.135,-0.859,1.636,-0.35
7389,-6.167,-1.59,1.144,-0.873,1.575,-0.315
7390,-6.474,-1.767,1.173,-0.872,1.512,-0.286
7391,-6.747,-1.949,1.192,-0.862,1.436,-0.254
7392,-7.058,-2.184,1.231,-0.833,1.317,-0.211
7393,-7.254,-2.342,1.274,-0.801,1.216,-0.176
7394,-7.432,-2.49,1.312,-0.76,1.107,-0.14
7395,-7.623,-2.682,1.336,-0.693,0.955,-0.09
7396,-7.738,-2.816,1.346,-0.633,0.84,-0.052
7397,-7.848,-2.988,1.341,-0.541,0.691,-0.001
7398,-7.91,-3.112,1.312,-0.466,0.589,0.037
7399,-7.949,-3.223,1.264,-0.384,0.497,0.073
7400,-7.992,-3.357,1.188,-0.269,0.397,0.119
7401,-8.011,-3.443,1.106,-0.179,0.34,0.151
7402,-8.021,-3.505,1.01,-0.088,0.301,0.18
7403,-8.025,-3.567,0.876,0.036,0.278,0.216
7404,-8.04,-3.591,0.776,0.129,0.283,0.24
7405,-8.059,-3.587,0.661,0.221,0.305,0.262
7406,-8.107,-3.543,0.498,0.341,0.357,0.288
7407,-8.155,-3.476,0.373,0.428,0.409,0.307
7408,-8.203,-3.381,0.244,0.513,0.469,0.324
7409,-8.265,-3.218,0.105,0.62,0.553,0.347
7410,-8.332,-3.06,0.043,0.696,0.612,0.366
7411,-8.389,-2.887,-0.01,0.768,0.663,0.386
7412,-8.466,-2.643,-0.067,0.858,0.714,0.414
7413,-8.519,-2.452,-0.101,0.922,0.735,0.436
7414,-8.557,-2.279,-0.134,0.98,0.741,0.459
7415,-8.595,-2.059,-0.139,1.054,0.723,0.486
7416,-8.624,-1.915,-0.134,1.106,0.689,0.502
7417,-8.657,-1.729,-0.115,1.166,0.62,0.518
7418,-8.677,-1.614,-0.105,1.203,0.555,0.524
7419,-8.696,-1.508,-0.096,1.233,0.482,0.525
7420,-8.739,-1.374,-0.096,1.259,0.38,0.516
7421,-8.772,-1.279,-0.091,1.265,0.305,0.503
7422,-8.815,-1.183,-0.081,1.26,0.236,0.486
7423,-8.882,-1.068,-0.062,1.235,0.159,0.455
7424,-8.945,-0.986,-0.053,1.204,0.116,0.428
7425,-9.012,-0.9,-0.038,1.16,0.089,0.397
7426,-9.103,-0.8,-0.024,1.086,0.081,0.352
7427,-9.175,-0.733,-0.034,1.021,0.095,0.315
7428,-9.251,-0.67,-0.038,0.947,0.128,0.276
7429,-9.347,-0.589,-0.048,0.838,0.193,0.222
7430,-9.424,-0.546,-0.062,0.751,0.256,0.181
7431,-9.534,-0.493,-0.101,0.628,0.353,0.126
7432,-9.625,-0.464,-0.139,0.533,0.433,0.084
7433,-9.725,-0.45,-0.187,0.435,0.514,0.044
7434,-9.883,-0.45,-0.254,0.304,0.62,-0.008
7435,-10.008,-0.46,-0.316,0.206,0.693,-0.045
7436,-10.147,-0.469,-0.383,0.108,0.759,-0.081
7437,-10.362,-0.488,-0.46,-0.02,0.829,-0.125
7438,-10.525,-0.498,-0.522,-0.114,0.867,-0.154
7439,-10.745,-0.517,-0.579,-0.234,0.894,-0.189
7440,-10.908,-0.536,-0.68,-0.319,0.899,-0.213
7441,-11.071,-0.565,-0.771,-0.399,0.893,-0.234
7442,-11.286,-0.618,-0.828,-0.498,0.863,-0.26
7443,-11.856,-0.809,-0.996,-0.74,0.595,-0.333
7444,-11.957,-0.848,-1.073,-0.788,0.476,-0.353
7445,-12.009,-0.876,-1.106,-0.817,0.381,-0.366
7446,-12.038,-0.905,-1.116,-0.84,0.281,-0.377
